Tabela de valores para implementação com 1000 subintervalos
Tempo de execução = 0.000111000000 seg.

x_i;w_i;y_i;|e_a|;
0.000000000000;0.000000000000;0.000000000000;0.000000000000;
0.000999000999;0.000995900413;0.000999000999;0.000003100586;
0.001998001998;0.001994939412;0.001998001998;0.000003062586;
0.002997002997;0.002993978688;0.002997002997;0.000003024309;
0.003996003996;0.003993018199;0.003996003996;0.000002985797;
0.004995004995;0.004992057911;0.004995004995;0.000002947084;
0.005994005994;0.005991097787;0.005994005994;0.000002908207;
0.006993006993;0.006990137796;0.006993006993;0.000002869197;
0.007992007992;0.007989177908;0.007992007992;0.000002830084;
0.008991008991;0.008988218096;0.008991008991;0.000002790895;
0.009990009990;0.009987258333;0.009990009990;0.000002751657;
0.010989010989;0.010986298596;0.010989010989;0.000002712393;
0.011988011988;0.011985338864;0.011988011988;0.000002673124;
0.012987012987;0.012984379115;0.012987012987;0.000002633872;
0.013986013986;0.013983419331;0.013986013986;0.000002594655;
0.014985014985;0.014982459496;0.014985014985;0.000002555489;
0.015984015984;0.015981499595;0.015984015984;0.000002516389;
0.016983016983;0.016980539612;0.016983016983;0.000002477371;
0.017982017982;0.017979579536;0.017982017982;0.000002438446;
0.018981018981;0.018978619356;0.018981018981;0.000002399625;
0.019980019980;0.019977659061;0.019980019980;0.000002360919;
0.020979020979;0.020976698642;0.020979020979;0.000002322337;
0.021978021978;0.021975738091;0.021978021978;0.000002283887;
0.022977022977;0.022974777402;0.022977022977;0.000002245575;
0.023976023976;0.023973816569;0.023976023976;0.000002207407;
0.024975024975;0.024972855586;0.024975024975;0.000002169389;
0.025974025974;0.025971894449;0.025974025974;0.000002131525;
0.026973026973;0.026970933156;0.026973026973;0.000002093817;
0.027972027972;0.027969971702;0.027972027972;0.000002056270;
0.028971028971;0.028969010088;0.028971028971;0.000002018883;
0.029970029970;0.029968048310;0.029970029970;0.000001981660;
0.030969030969;0.030967086369;0.030969030969;0.000001944600;
0.031968031968;0.031966124265;0.031968031968;0.000001907703;
0.032967032967;0.032965161998;0.032967032967;0.000001870969;
0.033966033966;0.033964199568;0.033966033966;0.000001834398;
0.034965034965;0.034963236979;0.034965034965;0.000001797986;
0.035964035964;0.035962274231;0.035964035964;0.000001761733;
0.036963036963;0.036961311328;0.036963036963;0.000001725635;
0.037962037962;0.037960348271;0.037962037962;0.000001689691;
0.038961038961;0.038959385065;0.038961038961;0.000001653896;
0.039960039960;0.039958421712;0.039960039960;0.000001618248;
0.040959040959;0.040957458216;0.040959040959;0.000001582743;
0.041958041958;0.041956494583;0.041958041958;0.000001547376;
0.042957042957;0.042955530815;0.042957042957;0.000001512142;
0.043956043956;0.043954566918;0.043956043956;0.000001477038;
0.044955044955;0.044953602897;0.044955044955;0.000001442058;
0.045954045954;0.045952638757;0.045954045954;0.000001407197;
0.046953046953;0.046951674503;0.046953046953;0.000001372450;
0.047952047952;0.047950710141;0.047952047952;0.000001337811;
0.048951048951;0.048949745677;0.048951048951;0.000001303274;
0.049950049950;0.049948781117;0.049950049950;0.000001268833;
0.050949050949;0.050947816466;0.050949050949;0.000001234483;
0.051948051948;0.051946851731;0.051948051948;0.000001200217;
0.052947052947;0.052945886919;0.052947052947;0.000001166028;
0.053946053946;0.053944922035;0.053946053946;0.000001131911;
0.054945054945;0.054943957087;0.054945054945;0.000001097858;
0.055944055944;0.055942992080;0.055944055944;0.000001063864;
0.056943056943;0.056942027023;0.056943056943;0.000001029920;
0.057942057942;0.057941061920;0.057942057942;0.000000996022;
0.058941058941;0.058940096780;0.058941058941;0.000000962161;
0.059940059940;0.059939131610;0.059940059940;0.000000928330;
0.060939060939;0.060938166415;0.060939060939;0.000000894524;
0.061938061938;0.061937201204;0.061938061938;0.000000860734;
0.062937062937;0.062936235983;0.062937062937;0.000000826954;
