Tabela de valores para implementação com 20000 subintervalos
Tempo de execução = 0.001714000000 seg.

x_i;w_i;y_i;|e_a|;
0.000000000000;0.000000000000;0.000000000000;0.000000000000;
0.000049997500;0.000049989973;0.000049997500;0.000000007527;
0.000099995000;0.000099987478;0.000099995000;0.000000007522;
0.000149992500;0.000149984983;0.000149992500;0.000000007517;
0.000199990000;0.000199982488;0.000199990000;0.000000007513;
0.000249987501;0.000249979993;0.000249987501;0.000000007508;
0.000299985001;0.000299977498;0.000299985001;0.000000007503;
0.000349982501;0.000349975002;0.000349982501;0.000000007498;
0.000399980001;0.000399972507;0.000399980001;0.000000007494;
0.000449977501;0.000449970012;0.000449977501;0.000000007489;
0.000499975001;0.000499967517;0.000499975001;0.000000007484;
0.000549972501;0.000549965022;0.000549972501;0.000000007480;
0.000599970001;0.000599962527;0.000599970001;0.000000007475;
0.000649967502;0.000649960032;0.000649967502;0.000000007470;
0.000699965002;0.000699957536;0.000699965002;0.000000007465;
0.000749962502;0.000749955041;0.000749962502;0.000000007461;
0.000799960002;0.000799952546;0.000799960002;0.000000007456;
0.000849957502;0.000849950051;0.000849957502;0.000000007451;
0.000899955002;0.000899947556;0.000899955002;0.000000007446;
0.000949952502;0.000949945061;0.000949952502;0.000000007442;
0.000999950002;0.000999942566;0.000999950002;0.000000007437;
0.001049947503;0.001049940070;0.001049947503;0.000000007432;
0.001099945003;0.001099937575;0.001099945003;0.000000007427;
0.001149942503;0.001149935080;0.001149942503;0.000000007423;
0.001199940003;0.001199932585;0.001199940003;0.000000007418;
0.001249937503;0.001249930090;0.001249937503;0.000000007413;
0.001299935003;0.001299927595;0.001299935003;0.000000007408;
0.001349932503;0.001349925100;0.001349932503;0.000000007404;
0.001399930003;0.001399922605;0.001399930003;0.000000007399;
0.001449927504;0.001449920110;0.001449927504;0.000000007394;
0.001499925004;0.001499917614;0.001499925004;0.000000007389;
0.001549922504;0.001549915119;0.001549922504;0.000000007385;
0.001599920004;0.001599912624;0.001599920004;0.000000007380;
0.001649917504;0.001649910129;0.001649917504;0.000000007375;
0.001699915004;0.001699907634;0.001699915004;0.000000007370;
0.001749912504;0.001749905139;0.001749912504;0.000000007365;
0.001799910004;0.001799902644;0.001799910004;0.000000007361;
0.001849907505;0.001849900149;0.001849907505;0.000000007356;
0.001899905005;0.001899897654;0.001899905005;0.000000007351;
0.001949902505;0.001949895159;0.001949902505;0.000000007346;
0.001999900005;0.001999892663;0.001999900005;0.000000007342;
0.002049897505;0.002049890168;0.002049897505;0.000000007337;
0.002099895005;0.002099887673;0.002099895005;0.000000007332;
0.002149892505;0.002149885178;0.002149892505;0.000000007327;
0.002199890005;0.002199882683;0.002199890005;0.000000007322;
0.002249887506;0.002249880188;0.002249887506;0.000000007318;
0.002299885006;0.002299877693;0.002299885006;0.000000007313;
0.002349882506;0.002349875198;0.002349882506;0.000000007308;
0.002399880006;0.002399872703;0.002399880006;0.000000007303;
0.002449877506;0.002449870208;0.002449877506;0.000000007298;
0.002499875006;0.002499867713;0.002499875006;0.000000007294;
0.002549872506;0.002549865218;0.002549872506;0.000000007289;
0.002599870006;0.002599862722;0.002599870006;0.000000007284;
0.002649867507;0.002649860227;0.002649867507;0.000000007279;
0.002699865007;0.002699857732;0.002699865007;0.000000007274;
0.002749862507;0.002749855237;0.002749862507;0.000000007270;
0.002799860007;0.002799852742;0.002799860007;0.000000007265;
0.002849857507;0.002849850247;0.002849857507;0.000000007260;
0.002899855007;0.002899847752;0.002899855007;0.000000007255;
0.002949852507;0.002949845257;0.002949852507;0.000000007250;
0.002999850007;0.002999842762;0.002999850007;0.000000007246;
0.003049847508;0.003049840267;0.003049847508;0.000000007241;
0.003099845008;0.003099837772;0.003099845008;0.000000007236;
0.003149842508;0.003149835277;0.003149842508;0.000000007231;
0.003199840008;0.003199832782;0.003199840008;0.000000007226;
0.003249837508;0.003249830287;0.003249837508;0.000000007221;
0.003299835008;0.003299827792;0.003299835008;0.000000007217;
0.003349832508;0.003349825297;0.003349832508;0.000000007212;
0.003399830008;0.003399822802;0.003399830008;0.000000007207;
0.003449827509;0.003449820306;0.003449827509;0.000000007202;
0.003499825009;0.003499817811;0.003499825009;0.000000007197;
0.003549822509;0.003549815316;0.003549822509;0.000000007192;
0.003599820009;0.003599812821;0.003599820009;0.000000007188;
0.003649817509;0.003649810326;0.003649817509;0.000000007183;
0.003699815009;0.003699807831;0.003699815009;0.000000007178;
0.003749812509;0.003749805336;0.003749812509;0.000000007173;
0.003799810009;0.003799802841;0.003799810009;0.000000007168;
0.003849807510;0.003849800346;0.003849807510;0.000000007163;
0.003899805010;0.003899797851;0.003899805010;0.000000007159;
0.003949802510;0.003949795356;0.003949802510;0.000000007154;
0.003999800010;0.003999792861;0.003999800010;0.000000007149;
0.004049797510;0.004049790366;0.004049797510;0.000000007144;
0.004099795010;0.004099787871;0.004099795010;0.000000007139;
0.004149792510;0.004149785376;0.004149792510;0.000000007134;
0.004199790010;0.004199782881;0.004199790010;0.000000007130;
0.004249787511;0.004249780386;0.004249787511;0.000000007125;
0.004299785011;0.004299777891;0.004299785011;0.000000007120;
0.004349782511;0.004349775396;0.004349782511;0.000000007115;
0.004399780011;0.004399772901;0.004399780011;0.000000007110;
0.004449777511;0.004449770406;0.004449777511;0.000000007105;
0.004499775011;0.004499767911;0.004499775011;0.000000007101;
0.004549772511;0.004549765416;0.004549772511;0.000000007096;
0.004599770011;0.004599762921;0.004599770011;0.000000007091;
0.004649767512;0.004649760426;0.004649767512;0.000000007086;
0.004699765012;0.004699757931;0.004699765012;0.000000007081;
0.004749762512;0.004749755436;0.004749762512;0.000000007076;
0.004799760012;0.004799752941;0.004799760012;0.000000007071;
0.004849757512;0.004849750446;0.004849757512;0.000000007067;
0.004899755012;0.004899747951;0.004899755012;0.000000007062;
0.004949752512;0.004949745456;0.004949752512;0.000000007057;
0.004999750012;0.004999742961;0.004999750012;0.000000007052;
0.005049747513;0.005049740466;0.005049747513;0.000000007047;
0.005099745013;0.005099737971;0.005099745013;0.000000007042;
0.005149742513;0.005149735476;0.005149742513;0.000000007037;
0.005199740013;0.005199732980;0.005199740013;0.000000007033;
0.005249737513;0.005249730485;0.005249737513;0.000000007028;
0.005299735013;0.005299727990;0.005299735013;0.000000007023;
0.005349732513;0.005349725495;0.005349732513;0.000000007018;
0.005399730013;0.005399723000;0.005399730013;0.000000007013;
0.005449727514;0.005449720505;0.005449727514;0.000000007008;
0.005499725014;0.005499718010;0.005499725014;0.000000007003;
0.005549722514;0.005549715515;0.005549722514;0.000000006998;
0.005599720014;0.005599713020;0.005599720014;0.000000006994;
0.005649717514;0.005649710525;0.005649717514;0.000000006989;
0.005699715014;0.005699708030;0.005699715014;0.000000006984;
0.005749712514;0.005749705535;0.005749712514;0.000000006979;
0.005799710014;0.005799703040;0.005799710014;0.000000006974;
0.005849707515;0.005849700545;0.005849707515;0.000000006969;
0.005899705015;0.005899698050;0.005899705015;0.000000006964;
0.005949702515;0.005949695555;0.005949702515;0.000000006959;
0.005999700015;0.005999693060;0.005999700015;0.000000006955;
0.006049697515;0.006049690565;0.006049697515;0.000000006950;
0.006099695015;0.006099688070;0.006099695015;0.000000006945;
0.006149692515;0.006149685575;0.006149692515;0.000000006940;
0.006199690015;0.006199683080;0.006199690015;0.000000006935;
0.006249687516;0.006249680585;0.006249687516;0.000000006930;
0.006299685016;0.006299678090;0.006299685016;0.000000006925;
0.006349682516;0.006349675595;0.006349682516;0.000000006920;
0.006399680016;0.006399673100;0.006399680016;0.000000006916;
0.006449677516;0.006449670605;0.006449677516;0.000000006911;
0.006499675016;0.006499668111;0.006499675016;0.000000006906;
