x;y;f(x,y);Vx;Vy
0.010000000000;0.010000000000;1.000000000000;4.942305866911;4.942305866911
0.010000000000;0.030000000000;0.802307765324;7.930884142457;1.953727591364
0.010000000000;0.050000000000;0.682764634302;5.058279643911;0.918876907182
0.010000000000;0.070000000000;0.599976579567;3.636294420361;0.503108316367
0.010000000000;0.090000000000;0.537312857487;2.823040410151;0.310145693842
0.010000000000;0.110000000000;0.487054963161;2.304260749678;0.208633966632
0.010000000000;0.130000000000;0.445142427500;1.946058222844;0.149568560203
0.010000000000;0.150000000000;0.409212634247;1.684080275138;0.112409387503
0.010000000000;0.170000000000;0.377779216495;1.484087149708;0.087583737928
0.010000000000;0.190000000000;0.349849148259;1.326299064159;0.070204347621
0.010000000000;0.210000000000;0.324727253928;1.198515180587;0.057579535951
0.010000000000;0.230000000000;0.301908541036;1.092804076456;0.048131568181
0.010000000000;0.250000000000;0.281015090870;1.003785516571;0.040886991703
0.010000000000;0.270000000000;0.261757120373;0.927679475055;0.035219049813
0.010000000000;0.290000000000;0.243907911868;0.861750938621;0.030709486622
0.010000000000;0.310000000000;0.227287082828;0.803970910418;0.027070541582
0.010000000000;0.330000000000;0.211749075451;0.752801404720;0.024098964116
0.010000000000;0.350000000000;0.197175026639;0.707054569582;0.021647871023
0.010000000000;0.370000000000;0.183466892668;0.665797744220;0.019608954339
0.010000000000;0.390000000000;0.170543116870;0.628287882030;0.017900907851
0.010000000000;0.410000000000;0.158335377387;0.593925267237;0.016461706942
0.010000000000;0.430000000000;0.146786106181;0.562220217990;0.015243342305
0.010000000000;0.450000000000;0.135846568667;0.532768720767;0.014208154917
0.010000000000;0.470000000000;0.125475357350;0.505234326818;0.013326239032
0.010000000000;0.490000000000;0.115637195594;0.479334515980;0.012573571806
0.010000000000;0.510000000000;0.106301976711;0.454830297933;0.011930646240
0.010000000000;0.530000000000;0.097443983677;0.431518193114;0.011381458578
0.010000000000;0.550000000000;0.089041248986;0.409223985395;0.010912749140
0.010000000000;0.570000000000;0.081075024261;0.387797809326;0.010513426929
0.010000000000;0.590000000000;0.073529336613;0.367110253119;0.010174129277
0.010000000000;0.610000000000;0.066390614136;0.347049241893;0.009886881948
0.010000000000;0.630000000000;0.059647366938;0.327517525085;0.009644834860
0.010000000000;0.650000000000;0.053289913133;0.308430634852;0.009442055372
0.010000000000;0.670000000000;0.047310141543;0.289715213630;0.009273365850
