Tabela de valores para implementação com 625 subintervalos
Tempo de execução = 0.178870000000 seg.

x;y;f(x,y);Vx;Vy
0.020000000000;0.020000000000;1.000000000000;146.262424121155;148.182674671093
0.020000000000;0.060000000000;0.244201583155;178.650592585481;51.674529764686
0.020000000000;0.100000000000;0.058493714520;37.632814515892;0.730084504308
0.020000000000;0.140000000000;0.010433579187;5.368385522068;0.004198278726
0.020000000000;0.180000000000;0.006681885220;0.130206550901;0.001407436820
0.020000000000;0.220000000000;0.005987991129;0.006607846315;0.004617003378
0.020000000000;0.260000000000;0.005915763383;0.002994796057;0.003909609460
0.020000000000;0.300000000000;0.003872436137;0.006257040250;0.000369084585
0.020000000000;0.340000000000;0.002710429566;0.012369870574;-0.043895679965
0.020000000000;0.380000000000;0.002141378300;0.027532622763;-0.100717926551
0.020000000000;0.420000000000;0.001995178847;-0.197929565808;-0.119025563458
0.020000000000;0.460000000000;0.002319245953;-1.002351799593;0.167974746871
0.020000000000;0.500000000000;0.002828014576;-9.622426063352;5.021240439740
0.020000000000;0.540000000000;0.004526292238;-11.640213283466;48.240083117997
0.020000000000;0.580000000000;0.005258511292;-1.676100821603;11.191594111985
0.020000000000;0.620000000000;0.004341235637;1.660190458940;0.867185387237
0.020000000000;0.660000000000;0.002819820057;0.560284789266;-0.460709154597
0.020000000000;0.700000000000;0.001350962776;0.025815075698;-0.065353883246
0.020000000000;0.740000000000;0.001504883298;-0.072400810852;-0.026232115551
0.020000000000;0.780000000000;0.004021056081;-0.010688887377;0.039546318659
0.020000000000;0.820000000000;0.001459432149;0.076605681274;0.008051102802
0.020000000000;0.860000000000;0.000247336051;0.015804367826;-0.003266558690
0.020000000000;0.900000000000;0.000847411262;0.000683782682;-0.000360043597
0.020000000000;0.940000000000;-0.000157420097;-0.238269344855;-0.095052928110
0.020000000000;0.980000000000;0.001347347521;-0.239864642138;-0.026932062969
0.060000000000;0.020000000000;0.140079960351;18.808800402670;150.239162890004
0.060000000000;0.060000000000;0.061692622665;19.630110636751;51.614283888256
0.060000000000;0.100000000000;0.018419450457;0.844035346636;0.744254597357
0.060000000000;0.140000000000;0.008859411705;0.025941515303;0.004631823147
0.060000000000;0.180000000000;0.005850137549;0.005328121942;0.001514503303
0.060000000000;0.220000000000;0.003851641694;0.002258994285;0.004391419563
0.060000000000;0.260000000000;0.003778554455;0.000272336958;-0.002124658840
0.060000000000;0.300000000000;0.003762462102;-0.075355346637;0.013759676057
0.060000000000;0.340000000000;0.005811528013;0.009923839714;0.026176614140
0.060000000000;0.380000000000;0.003795360821;0.186917519714;-0.056577299416
0.060000000000;0.420000000000;0.002498464685;0.191833928314;-0.116341146341
0.060000000000;0.460000000000;0.002173251428;0.524261805981;0.217015668215
0.060000000000;0.500000000000;0.002005989365;8.300315812753;8.263561487080
0.060000000000;0.540000000000;0.001782600724;-138.064526205100;107.959491084564
0.060000000000;0.580000000000;0.002887436311;-174.134529240825;222.926913283575
0.060000000000;0.620000000000;0.003791685820;-28.753505455090;27.674041029970
0.060000000000;0.660000000000;0.004113042258;-0.742797788515;0.911268519480
0.060000000000;0.700000000000;0.004911372668;-0.177241899015;0.052924289063
0.060000000000;0.740000000000;0.003931355151;0.031729863927;-0.020282709737
0.060000000000;0.780000000000;0.002334200802;0.036410514729;0.078028347641
0.060000000000;0.820000000000;0.000885671536;0.026929656680;-0.007527749620
0.060000000000;0.860000000000;0.000462032699;-0.003209409198;-0.004509974634
0.060000000000;0.900000000000;0.001083659455;0.007594050421;0.002840608436
0.060000000000;0.940000000000;0.000505633820;-0.129194558926;-0.138200020364
0.060000000000;0.980000000000;0.001513661234;-0.146568217878;-0.041011868463
0.100000000000;0.020000000000;0.069208559914;0.002785676241;2.054948753498
0.100000000000;0.060000000000;0.068795731749;0.108545732131;0.141628091594
0.100000000000;0.100000000000;0.011692677182;0.107412966271;0.003351777844
0.100000000000;0.140000000000;0.007883802431;0.002367269744;0.000303291593
0.100000000000;0.180000000000;0.005657177378;0.001863067773;0.000086389281
0.100000000000;0.220000000000;0.003986634703;-0.003042931196;-0.000217539981
0.100000000000;0.260000000000;0.005862214247;0.006391092326;-0.006032600235
0.100000000000;0.300000000000;0.002843110399;0.011138639788;0.016175485825
0.100000000000;0.340000000000;0.002796112574;0.006439108758;0.107099222346
0.100000000000;0.380000000000;0.002510589669;0.007883863280;0.097485171856
0.100000000000;0.420000000000;0.002417796468;0.019486200464;0.025080471764
0.100000000000;0.460000000000;0.001834537183;0.058287316403;0.060427172337
0.100000000000;0.500000000000;0.001562879628;3.805469706442;4.029035997931
0.100000000000;0.540000000000;0.001113086735;27.775972665865;78.049149622424
0.100000000000;0.580000000000;0.000787552537;1.529755848208;228.908049356867
0.100000000000;0.620000000000;0.001887046327;-22.475969550330;29.431413537393
0.100000000000;0.660000000000;0.001880832970;0.016942398660;1.387332304186
0.100000000000;0.700000000000;0.001590310482;0.010533673250;0.116342397841
0.100000000000;0.740000000000;0.001851677519;0.004216410795;0.006587361556
0.100000000000;0.780000000000;0.000326723884;-0.055479247228;0.042287460558
0.100000000000;0.820000000000;0.001477607579;-0.055348074187;0.000253696921
0.100000000000;0.860000000000;0.000685267657;0.004791041977;-0.003428853593
0.100000000000;0.900000000000;0.000768076145;-0.005638727524;0.002148564788
0.100000000000;0.940000000000;0.001195185949;-0.027232618271;-0.045219235453
0.100000000000;0.980000000000;0.001724632117;-0.021979818815;-0.014909844269
0.140000000000;0.020000000000;0.077337320258;0.012182528462;-0.001156913303
0.140000000000;0.060000000000;0.011349214131;-0.012026119126;0.195543641904
0.140000000000;0.100000000000;0.016964742307;-0.023176535402;-0.012461232332
0.140000000000;0.140000000000;0.009111549037;0.001092415302;-0.000153563368
0.140000000000;0.180000000000;0.006442061331;0.000108680722;-0.000024344011
0.140000000000;0.220000000000;0.003849142443;0.000004814794;0.000005681326
0.140000000000;0.260000000000;0.005814716054;0.000113784625;0.000071430132
0.140000000000;0.300000000000;0.001291463828;0.000698796170;0.004731811078
0.140000000000;0.340000000000;0.001009436020;-0.011872222033;0.051373816109
0.140000000000;0.380000000000;0.001290015866;-0.085197627744;0.186802200632
0.140000000000;0.420000000000;0.001749956286;-0.068922100887;0.490662263850
0.140000000000;0.460000000000;0.001727216291;0.156111219227;0.478500167262
0.140000000000;0.500000000000;0.001244192437;1.912340141922;2.184327260717
0.140000000000;0.540000000000;0.000702023674;9.565523024028;32.604986112303
0.140000000000;0.580000000000;0.000503852820;-14.653003952221;40.422602613360
0.140000000000;0.620000000000;0.001666210551;-23.086468365154;12.793542084737
0.140000000000;0.660000000000;0.001860280682;-0.614074616863;-3.536757998948
0.140000000000;0.700000000000;0.001664381234;0.014460620823;-0.073569618526
0.140000000000;0.740000000000;0.001624600745;0.019983151852;-0.004325687040
0.140000000000;0.780000000000;0.000265697044;-0.107014703133;-0.574990843633
0.140000000000;0.820000000000;0.001300886551;-0.127480754526;-0.125774307792
0.140000000000;0.860000000000;0.001552033346;-0.001390225675;-0.003211522220
0.140000000000;0.900000000000;0.002160746639;-0.000028927245;-0.001112154779
0.140000000000;0.940000000000;0.001617872502;-0.000342086773;-0.002969734750
0.140000000000;0.980000000000;0.001888996037;-0.000717415667;-0.000948734746
0.180000000000;0.020000000000;0.074479780536;0.026873353601;0.021237540341
0.180000000000;0.060000000000;0.012866429257;0.021205911532;-0.323985772743
0.180000000000;0.100000000000;0.018619943010;-0.005279744377;-0.002029910418
0.180000000000;0.140000000000;0.009795976656;0.000424491155;0.000013725841
0.180000000000;0.180000000000;0.006795723621;0.000039946404;-0.000008493502
0.180000000000;0.220000000000;0.005053418622;0.000011165791;-0.000001870097
0.180000000000;0.260000000000;0.000748554730;0.000030185735;0.000069493709
0.180000000000;0.300000000000;-0.000241711878;-0.000771565333;0.001963428248
0.180000000000;0.340000000000;0.000024405484;0.003201232175;0.015334027430
0.180000000000;0.380000000000;-0.000204317373;-0.017148653537;0.148367923523
0.180000000000;0.420000000000;-0.000021209484;0.027406815845;0.737477830881
0.180000000000;0.460000000000;-0.000109909182;-0.194972835732;1.041067948903
0.180000000000;0.500000000000;0.000248707953;0.310862462691;2.404867508668
0.180000000000;0.540000000000;-0.000002768178;3.356461002209;17.955676006867
0.180000000000;0.580000000000;-0.000148603811;-43.801468856910;33.097322422225
0.180000000000;0.620000000000;0.001143365168;-142.298127807492;29.921490909655
0.180000000000;0.660000000000;0.002838206751;-91.981238959368;-23.302347899181
0.180000000000;0.700000000000;0.002653628334;10.121485110754;-2.121133110559
0.180000000000;0.740000000000;0.001949101995;-1.870700468133;7.631448935596
0.180000000000;0.780000000000;0.002866712919;-7.567515785934;19.366157066693
0.180000000000;0.820000000000;0.001996606218;0.710928760726;0.616230315692
0.180000000000;0.860000000000;0.002115066847;-0.000486346354;0.000402712240
0.180000000000;0.900000000000;0.002424980349;-0.000131314131;0.000180006144
0.180000000000;0.940000000000;0.002591614620;0.000281782793;-0.000656398840
0.180000000000;0.980000000000;0.002016422402;0.000323055596;0.000045473484
0.220000000000;0.020000000000;0.028026528744;-0.355890341755;-0.603921901925
0.220000000000;0.060000000000;0.079960083394;-0.338058111823;-0.265363121242
0.220000000000;0.100000000000;0.020227387777;0.018256313599;-0.001214498317
0.220000000000;0.140000000000;0.008042751461;0.000430636833;-0.000286980641
0.220000000000;0.180000000000;0.007419715106;0.000008362631;-0.000008953631
0.220000000000;0.220000000000;0.003882344997;0.000003252423;0.000000513668
0.220000000000;0.260000000000;0.000823403152;0.000006495871;-0.000001420363
0.220000000000;0.300000000000;-0.000412514657;0.000013898053;0.000015151700
0.220000000000;0.340000000000;-0.000505798149;0.000205650202;0.001022041678
0.220000000000;0.380000000000;-0.000605532472;0.002000013031;0.015435558402
0.220000000000;0.420000000000;-0.000642600366;0.324185575401;0.276525226293
0.220000000000;0.460000000000;-0.001679176111;0.250909974276;0.684303015360
0.220000000000;0.500000000000;-0.001467252302;-0.531575984726;1.690242010821
0.220000000000;0.540000000000;-0.000793301017;0.655138520477;4.805501933614
0.220000000000;0.580000000000;-0.001080323349;-8.232649409280;10.601156522681
0.220000000000;0.620000000000;0.000058429647;-54.230461369541;19.416208281565
0.220000000000;0.660000000000;0.003710066512;-39.968183271528;-20.356943388158
0.220000000000;0.700000000000;0.002972587475;16.643085596910;-4.812952138327
0.220000000000;0.740000000000;0.001039113709;14.376087742833;8.393086024654
0.220000000000;0.780000000000;0.000733983472;2.987118125981;22.009548511077
0.220000000000;0.820000000000;0.000395432349;0.339354292601;0.933150276985
0.220000000000;0.860000000000;0.000664837168;-0.000807799459;0.003626516494
0.220000000000;0.900000000000;0.001422154091;-0.001014536379;0.001204698719
0.220000000000;0.940000000000;0.002272736110;-0.000031588467;0.004760838038
0.220000000000;0.980000000000;0.001800184168;0.000550259224;0.002774491619
0.260000000000;0.020000000000;0.034929531950;-0.671180137504;-2.438324464748
0.260000000000;0.060000000000;0.070162051567;-0.476067450959;0.279942392248
0.260000000000;0.100000000000;0.023044070049;0.196678759017;-0.046578432149
0.260000000000;0.140000000000;0.017414213009;0.001597908006;-0.000146079115
